country,title,url,sentiment
USA,"Bitcoin holds above $71,000, defying rising dollar, oil and U.S. bond yields",https://www.coindesk.com/markets/2026/03/13/bitcoin-holds-above-usd71-000-defying-rising-dollar-oil-and-u-s-bond-yields,0.5339401758077416
USA,PayPal expands its stablecoin into 70 markets,https://www.coindesk.com/business/2026/03/17/paypal-expands-its-stablecoin-into-70-markets,0.5478951411134343
USA,Ripple looks to expand crypto and payment services in Brazil,https://www.coindesk.com/business/2026/03/17/ripple-looks-to-expand-crypto-and-payment-services-in-brazil,0.5715341117891807
USA,Capital One just launched a new travel app — and we tested it out,https://thepointsguy.com/news/capital-one-new-travel-app/,0.5233722464232374
USA,3 digital nomads in Bali share the career journeys that led them to the tropical paradise,https://www.businessinsider.com/digital-nomads-career-pivots-led-them-bali-travel-backpacking-entrepreneurship-2026-3,0.5325608038358438
USA,"Stablecoins, bitcoin could reshape finance, Stanley Druckenmiller says",https://www.coindesk.com/business/2026/03/13/stablecoins-bitcoin-could-reshape-finance-stanley-druckenmiller-says,0.5461415007219905
USA,Brazil industry giants representing 850 companies decry stablecoin tax threat,https://www.coindesk.com/business/2026/03/14/brazil-industry-giants-representing-850-companies-decry-stablecoin-tax-threat,0.5496740188199838
USA,"Stablecoins to replace old FX rails, but off-ramps remain a chokepoint",https://cointelegraph.com/news/stablecoins-replace-fx-rails-chokepoint,0.5380308487715943
USA,How the Disney Inspire Visa saved me about $783 on my family vacation to Disney World,https://thepointsguy.com/credit-cards/disney-inspire-visa-vacation-savings/,0.5344576809460788
USA,Circle is up 100% in a month: Why this boring stablecoin stock is suddenly the hottest trade in crypto,https://www.coindesk.com/markets/2026/03/16/circle-is-up-100-in-a-month-why-this-boring-stablecoin-is-suddenly-the-hottest-trade-in-crypto,0.5410925596360114
USA,"Meta Platforms: Lobbying, Dark Money, and the App Store Accountability Act",https://github.com/upper-up/meta-lobbying-and-other-findings,0.5437714101420144
USA,Crypto Biz: Circle stock defies Wall Street and digital asset selloff,https://cointelegraph.com/news/circle-stock-stablecoin-growth-canaan-bitcoin-wells-fargo-crypto,0.5464830837770908
USA,2007 Lexus LX470 at No Reserve,https://bringatrailer.com/listing/2007-lexus-lx470-51/,0.5466159078807292
USA,"Iran war unlikely to have prolonged impact on stock markets, analysts say",https://www.channelnewsasia.com/singapore/stock-markets-asia-iran-war-conflict-5991576,0.5570497799611988
USA,The abundance that AI may promise is not free,https://cointelegraph.com/opinion/abundance-ai-promise-is-not-free,0.5459370569942864
USA,VersaBank expands tokenized deposits with cross-border FX use case,https://cointelegraph.com/news/versabank-tokenized-deposits-fx-cross-border-payments,0.5712761618279171
USA,Shadows of Power: A deep dive into the hidden forces shaping America’s future,https://www.naturalnews.com/2026-03-16-shadows-of-power-hidden-forces-shaping-americas-future.html,0.5625267072724334
USA,"Nvidia GTC 2026: What to expect from Jensen Huang’s keynote including next-gen GPUs, Groq-powered chip",https://indianexpress.com/article/technology/artificial-intelligence/nvidia-gtc-2026-what-to-expect-jensen-huang-keynote-10584907/,0.5159936993177616
USA,How Bitcoin and Gold reacted differently to the Iran war shock,https://cointelegraph.com/features/how-bitcoin-and-gold-reacted-differently-to-the-iran-war-shock,0.5330675875565718
USA,Japan’s SBI VC Trade launches retail USDC lending as stablecoin use grows,https://cointelegraph.com/news/japan-s-sbi-vc-trade-launches-retail-usdc-lending-as-stablecoin-use-grows,0.5571400285506447
USA,"AI developers may not be keen on crypto, but stablecoins are the secret to agentic finance, crypto insiders say",https://www.coindesk.com/business/2026/03/14/ai-developers-may-not-be-keen-on-crypto-but-stablecoins-are-the-secret-to-agentic-finance-crypto-insiders-say,0.5446121862437134
USA,Moody’s brings credit ratings onchain with Canton Network integration,https://cointelegraph.com/news/moody-s-brings-credit-ratings-onchain-with-canton-network-integration,0.5363906492630998
USA,Retail tripled gold buying in last 6 months as Wall Street sells,https://cointelegraph.com/news/institutions-quietly-selling-gold-but-retail-is-buying-triple-pace-data-shows,0.5316286588478831
USA,Yield-bearing stablecoins surge as Washington fights over yield,https://cointelegraph.com/news/yield-bearing-stablecoins-surge-washington-fights-over-yield,0.5443559699998043
USA,"Iranian Crypto Infrastructure Operated During Internet Blackout, Cyber Intelligence Report States",https://www.naturalnews.com/2026-03-16-iranian-crypto-infrastructure-operated-during-internet-blackout.html,0.5568076360342575
USA,"BPI targets August for BTC tax relief, but warns time is running out",https://cointelegraph.com/news/bpi-targets-august-btc-tax-relief-warns-time-running-out,0.541546175875547
USA,USDC market cap nears record $80B amid ‘capital flight’ in UAE: Analyst,https://cointelegraph.com/news/usdc-market-cap-nears-80b-uae-capital-flight-analyst,0.5412608660955565
USA,"Pro-Iran hackers claim Microsoft outage, vow escalating attacks on U.S. firms",https://www.naturalnews.com/2026-03-17-iran-hackers-microsoft-outage-attacks.html,0.5435042296594695
USA,Lower-Income Consumers Use Digital Channels to Build Bigger Baskets,https://www.pymnts.com/news/retail/2026/lower-income-consumers-use-digital-channels-to-build-bigger-baskets/,0.5436487315000923
USA,Stablecoins could form backbone of global payments in 10 years: Billionaire,https://cointelegraph.com/news/stablecoins-power-global-payments-10-years-stanley-druckenmiller,0.5497226640501177
USA,Future of TV Briefing: How Netflix is shaking up the upfront deal model,http://digiday.com/future-of-tv/future-of-tv-briefing-how-netflix-is-shaking-up-the-upfront-deal-model/,0.5206949620378205
USA,Are CAPIs The Next Phase Of Performance TV?,http://www.adexchanger.com/ctv-roundup/are-capis-the-next-phase-of-performance-tv/,0.5360294962058008
