country,title,url,sentiment
Singapore,PayPal expands its stablecoin into 70 markets,https://www.coindesk.com/business/2026/03/17/paypal-expands-its-stablecoin-into-70-markets,0.5614560014415108
Singapore,"Stablecoins to replace old FX rails, but off-ramps remain a chokepoint",https://cointelegraph.com/news/stablecoins-replace-fx-rails-chokepoint,0.5420774491843526
Singapore,Japan’s SBI VC Trade launches retail USDC lending as stablecoin use grows,https://cointelegraph.com/news/japan-s-sbi-vc-trade-launches-retail-usdc-lending-as-stablecoin-use-grows,0.5622084457571564
Singapore,Abaxx Joins Singapore Bullion Market Association,https://financialpost.com/globe-newswire/abaxx-joins-singapore-bullion-market-association,0.5334722163834105
Singapore,"iFAST Global Bank Launches Multi-Currency Business Account with Competitive Interest Rates and Xero Integration for Solicitors, Accountants and Property Managers",https://www.globenewswire.com/news-release/2026/03/20/3259627/0/en/iFAST-Global-Bank-Launches-Multi-Currency-Business-Account-with-Competitive-Interest-Rates-and-Xero-Integration-for-Solicitors-Accountants-and-Property-Managers.html,0.5694041694012764
Singapore,"EvoCash Bridges Web3 and Traditional Finance with MSB-Registered Web3-Compliant USD Accounts, Eliminating Crypto-Related Account Freezes",https://www.globenewswire.com/news-release/2026/03/17/3256937/0/en/EvoCash-Bridges-Web3-and-Traditional-Finance-with-MSB-Registered-Web3-Compliant-USD-Accounts-Eliminating-Crypto-Related-Account-Freezes.html,0.5693154833712052
Singapore,PayPal Expands PYUSD Stablecoin Globally as Supply Tops $4 Billion,https://decrypt.co/361422/paypal-expands-pyusd-stablecoin-globally-as-supply-tops-4-billion,0.5375749952391231
Singapore,"India would do well to separate US the nation, from its misrepresentative Trump",https://economictimes.indiatimes.com/opinion/et-commentary/india-would-do-well-to-separate-us-the-nation-from-its-misrepresentative-trump/articleshow/129638824.cms,0.5550106882302822
Singapore,Crypto.com Slashes Workforce by 12% in 'Enterprise-Wide AI' Pivot,https://decrypt.co/361693/crypto-com-slashes-workforce-by-12-in-enterprise-wide-ai-pivot,0.5608338610071271
Singapore,Global Payments’ Golden Age Has Nothing to Do With Crypto,https://www.pymnts.com/news/cross-border-commerce/cross-border-payments/2026/global-payments-golden-age-has-nothing-to-do-with-crypto/,0.5501002416456129
Singapore,The New Metabolic World Order,http://foreignpolicy.com/2026/03/23/climate-change-world-order-green-transition-fossil-fuel/,0.5377444636265779
Singapore,Polymarket is opening a news-watching bar in DC called The Situation Room,https://cryptobriefing.com/polymarket-situation-room-bar-dc/,0.5308846087147668
Singapore,Ravi Dwivedi: Vietnam Trip,https://ravidwivedi.in/posts/vietnam-trip/,0.5422931374027794
Singapore,Let your money travel the world: Why global diversification is no longer optional,https://economictimes.indiatimes.com/markets/us-stocks/news/let-your-money-travel-the-world-why-global-diversification-is-no-longer-optional/articleshow/129677885.cms,0.5452066843235855
Singapore,UCLOUDLINK GROUP INC. Announces Unaudited Fourth Quarter and Full Year 2025 Financial Results,https://www.globenewswire.com/news-release/2026/03/18/3257932/0/en/UCLOUDLINK-GROUP-INC-Announces-Unaudited-Fourth-Quarter-and-Full-Year-2025-Financial-Results.html,0.5307095636105441
Singapore,Pan Pacific Hotels Group Strengthens Executive Leadership Team as group prepares for next phase of growth,https://en.antaranews.com/news/408802/pan-pacific-hotels-group-strengthens-executive-leadership-team-as-group-prepares-for-next-phase-of-growth,0.553133849109051
