country,title,url,sentiment
Nigeria,Senate housing bill amendment proposes to block US CBDC until 2030,https://cointelegraph.com/news/fed-blocked-issuing-cbdc-until-2030-proposed-bill,0.6094228757141426
Nigeria,"Locals prefer satoshis to dollars, says Africa Bitcoin chair Stafford Masie",https://cointelegraph.com/news/where-i-come-from-bitcoin-is-money-says-africa-bitcoin-corp-chair-stafford-masie,0.5598170277505505
Nigeria,Western Union teams with Crossmint to support USDPT stablecoin on Solana,https://cointelegraph.com/news/western-union-taps-crossmint-to-support-solana-based-usd-stablecoin-and-digital-asset-payout-network,0.5297319973825484
Nigeria,Best Forex Trading Platforms in Nigeria (2026),https://punchng.com/best-forex-trading-platforms-in-nigeria-2026/,0.5534689876284142
Nigeria,"Banks can’t seem to service crypto, even as it goes mainstream",https://cointelegraph.com/news/banks-service-crypto-even-mainstream,0.5271320051632445
Nigeria,Blockchain.com rolls out crypto expansion plan for Ghana – Details,https://ambcrypto.com/?p=577849,0.5791280384243077
Nigeria,Inflation plunges as reforms anchor naira stability,https://punchng.com/inflation-plunges-as-reforms-anchor-naira-stability/,0.5010347854314747
Nigeria,XRP Back In The Spotlight As Mastercard Explores Ripple Technology,http://www.newsbtc.com/analysis/xrp/xrp-back-in-the-spotlight/,0.5810009109551098
Nigeria,Trust Stamp announces strategic discussions with Nigeria’s National Information Technology Development Agency (NITDA) to strengthen Nigeria’s digital trust framework,https://www.globenewswire.com/news-release/2026/02/17/3239281/0/en/Trust-Stamp-announces-strategic-discussions-with-Nigeria-s-National-Information-Technology-Development-Agency-NITDA-to-strengthen-Nigeria-s-digital-trust-framework.html,0.5783660866710271
Nigeria,Bitcoin Emerges As Strategic Asset In Emirates NBD Investment Plans,http://www.newsbtc.com/news/bitcoin/bitcoin-in-emirates-investment-plans/,0.55911594354163
Nigeria,Why stablecoins are becoming the preferred payment method in online casinos,https://ambcrypto.com/why-stablecoins-are-becoming-the-preferred-payment-method-in-online-casinos/,0.5442319641268053
Nigeria,BIC: FULL YEAR 2025 RESULTS,https://www.globenewswire.com/news-release/2026/02/24/3243883/0/en/BIC-FULL-YEAR-2025-RESULTS.html,0.5285189648425521
Nigeria,"The Real Agenda Behind Venezuela, Iran & Greenland",https://www.activistpost.com/the-real-agenda-behind-venezuela-iran-greenland/,0.5613996557456551
